"","year","month","financial_year","state","loan_type","value_type","unit","series_type","housing_finance"
"5000",2025,9,"2025-26","South Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",3392.8
"5001",2025,9,"2025-26","Western Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",6491.8
"5002",2025,9,"2025-26","Tasmania","owner_occupier","Value","$ Millions","Seasonally Adjusted",842
"5003",2025,9,"2025-26","Northern Territory","owner_occupier","Value","$ Millions","Seasonally Adjusted",286.1
"5004",2025,9,"2025-26","Australian Capital Territory","owner_occupier","Value","$ Millions","Seasonally Adjusted",1346.2
"5005",2025,9,"2025-26","Total Australia","owner_occupier","Number","Number","Trend",85547
"5006",2025,9,"2025-26","New South Wales","owner_occupier","Number","Number","Trend",21633
"5007",2025,9,"2025-26","Victoria","owner_occupier","Number","Number","Trend",24855
"5008",2025,9,"2025-26","Queensland","owner_occupier","Number","Number","Trend",18351
"5009",2025,9,"2025-26","South Australia","owner_occupier","Number","Number","Trend",5532
"5010",2025,9,"2025-26","Western Australia","owner_occupier","Number","Number","Trend",10190
"5011",2025,9,"2025-26","Tasmania","owner_occupier","Number","Number","Trend",1725
"5012",2025,9,"2025-26","Northern Territory","owner_occupier","Number","Number","Trend",605
"5013",2025,9,"2025-26","Australian Capital Territory","owner_occupier","Number","Number","Trend",2079
"5014",2025,9,"2025-26","Total Australia","owner_occupier","Value","$ Millions","Trend",59675.1
"5015",2025,9,"2025-26","New South Wales","owner_occupier","Value","$ Millions","Trend",18098.1
"5016",2025,9,"2025-26","Victoria","owner_occupier","Value","$ Millions","Trend",16268.9
"5017",2025,9,"2025-26","Queensland","owner_occupier","Value","$ Millions","Trend",12723.7
"5018",2025,9,"2025-26","South Australia","owner_occupier","Value","$ Millions","Trend",3451.3
"5019",2025,9,"2025-26","Western Australia","owner_occupier","Value","$ Millions","Trend",6571.3
"5020",2025,9,"2025-26","Tasmania","owner_occupier","Value","$ Millions","Trend",846
"5021",2025,9,"2025-26","Northern Territory","owner_occupier","Value","$ Millions","Trend",296.2
"5022",2025,9,"2025-26","Australian Capital Territory","owner_occupier","Value","$ Millions","Trend",1328
"5023",2025,12,"2025-26","Total Australia","owner_occupier","Number","Number","Original",94773
"5024",2025,12,"2025-26","New South Wales","owner_occupier","Number","Number","Original",25033
"5025",2025,12,"2025-26","Victoria","owner_occupier","Number","Number","Original",27889
"5026",2025,12,"2025-26","Queensland","owner_occupier","Number","Number","Original",20193
"5027",2025,12,"2025-26","South Australia","owner_occupier","Number","Number","Original",5998
"5028",2025,12,"2025-26","Western Australia","owner_occupier","Number","Number","Original",10824
"5029",2025,12,"2025-26","Tasmania","owner_occupier","Number","Number","Original",1796
"5030",2025,12,"2025-26","Northern Territory","owner_occupier","Number","Number","Original",682
"5031",2025,12,"2025-26","Australian Capital Territory","owner_occupier","Number","Number","Original",2358
"5032",2025,12,"2025-26","Total Australia","owner_occupier","Value","$ Millions","Original",69777.3
"5033",2025,12,"2025-26","New South Wales","owner_occupier","Value","$ Millions","Original",21847.6
"5034",2025,12,"2025-26","Victoria","owner_occupier","Value","$ Millions","Original",18871.8
"5035",2025,12,"2025-26","Queensland","owner_occupier","Value","$ Millions","Original",14853.4
"5036",2025,12,"2025-26","South Australia","owner_occupier","Value","$ Millions","Original",3946.9
"5037",2025,12,"2025-26","Western Australia","owner_occupier","Value","$ Millions","Original",7447.3
"5038",2025,12,"2025-26","Tasmania","owner_occupier","Value","$ Millions","Original",905.9
"5039",2025,12,"2025-26","Northern Territory","owner_occupier","Value","$ Millions","Original",351.4
"5040",2025,12,"2025-26","Australian Capital Territory","owner_occupier","Value","$ Millions","Original",1553
"5041",2025,12,"2025-26","Total Australia","owner_occupier","Number","Number","Seasonally Adjusted",88990
"5042",2025,12,"2025-26","New South Wales","owner_occupier","Number","Number","Seasonally Adjusted",23035
"5043",2025,12,"2025-26","Victoria","owner_occupier","Number","Number","Seasonally Adjusted",26105
"5044",2025,12,"2025-26","Queensland","owner_occupier","Number","Number","Seasonally Adjusted",19035
"5045",2025,12,"2025-26","South Australia","owner_occupier","Number","Number","Seasonally Adjusted",5648
"5046",2025,12,"2025-26","Western Australia","owner_occupier","Number","Number","Seasonally Adjusted",10527
"5047",2025,12,"2025-26","Tasmania","owner_occupier","Number","Number","Seasonally Adjusted",1753
"5048",2025,12,"2025-26","Northern Territory","owner_occupier","Number","Number","Seasonally Adjusted",611
"5049",2025,12,"2025-26","Australian Capital Territory","owner_occupier","Number","Number","Seasonally Adjusted",2146
"5050",2025,12,"2025-26","Total Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",65315
"5051",2025,12,"2025-26","New South Wales","owner_occupier","Value","$ Millions","Seasonally Adjusted",19737.8
"5052",2025,12,"2025-26","Victoria","owner_occupier","Value","$ Millions","Seasonally Adjusted",17487
"5053",2025,12,"2025-26","Queensland","owner_occupier","Value","$ Millions","Seasonally Adjusted",13776.1
"5054",2025,12,"2025-26","South Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",3620
"5055",2025,12,"2025-26","Western Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",7028.2
"5056",2025,12,"2025-26","Tasmania","owner_occupier","Value","$ Millions","Seasonally Adjusted",866
"5057",2025,12,"2025-26","Northern Territory","owner_occupier","Value","$ Millions","Seasonally Adjusted",322.9
"5058",2025,12,"2025-26","Australian Capital Territory","owner_occupier","Value","$ Millions","Seasonally Adjusted",1380.8
"5059",2025,12,"2025-26","Total Australia","owner_occupier","Number","Number","Trend",88586
"5060",2025,12,"2025-26","New South Wales","owner_occupier","Number","Number","Trend",22630
"5061",2025,12,"2025-26","Victoria","owner_occupier","Number","Number","Trend",25713
"5062",2025,12,"2025-26","Queensland","owner_occupier","Number","Number","Trend",18775
"5063",2025,12,"2025-26","South Australia","owner_occupier","Number","Number","Trend",5588
"5064",2025,12,"2025-26","Western Australia","owner_occupier","Number","Number","Trend",10355
"5065",2025,12,"2025-26","Tasmania","owner_occupier","Number","Number","Trend",1751
"5066",2025,12,"2025-26","Northern Territory","owner_occupier","Number","Number","Trend",617
"5067",2025,12,"2025-26","Australian Capital Territory","owner_occupier","Number","Number","Trend",2141
"5068",2025,12,"2025-26","Total Australia","owner_occupier","Value","$ Millions","Trend",64022.4
"5069",2025,12,"2025-26","New South Wales","owner_occupier","Value","$ Millions","Trend",19323.7
"5070",2025,12,"2025-26","Victoria","owner_occupier","Value","$ Millions","Trend",17228.9
"5071",2025,12,"2025-26","Queensland","owner_occupier","Value","$ Millions","Trend",13528.9
"5072",2025,12,"2025-26","South Australia","owner_occupier","Value","$ Millions","Trend",3568
"5073",2025,12,"2025-26","Western Australia","owner_occupier","Value","$ Millions","Trend",6913.8
"5074",2025,12,"2025-26","Tasmania","owner_occupier","Value","$ Millions","Trend",864.6
"5075",2025,12,"2025-26","Northern Territory","owner_occupier","Value","$ Millions","Trend",313.4
"5076",2025,12,"2025-26","Australian Capital Territory","owner_occupier","Value","$ Millions","Trend",1381.9
"5077",2002,9,"2002-03","Total Australia","investor","Number","Number","Original",NA
"5078",2002,9,"2002-03","New South Wales","investor","Number","Number","Original",NA
"5079",2002,9,"2002-03","Victoria","investor","Number","Number","Original",NA
"5080",2002,9,"2002-03","Queensland","investor","Number","Number","Original",NA
"5081",2002,9,"2002-03","South Australia","investor","Number","Number","Original",NA
"5082",2002,9,"2002-03","Western Australia","investor","Number","Number","Original",NA
"5083",2002,9,"2002-03","Tasmania","investor","Number","Number","Original",NA
"5084",2002,9,"2002-03","Northern Territory","investor","Number","Number","Original",NA
"5085",2002,9,"2002-03","Australian Capital Territory","investor","Number","Number","Original",NA
"5086",2002,9,"2002-03","Total Australia","investor","Value","$ Millions","Original",11116.6
"5087",2002,9,"2002-03","New South Wales","investor","Value","$ Millions","Original",4939.1
"5088",2002,9,"2002-03","Victoria","investor","Value","$ Millions","Original",2374.7
"5089",2002,9,"2002-03","Queensland","investor","Value","$ Millions","Original",2270.4
